,source,target,maxspeed,name,length,tunnel,osmid,ref,width,bridge,railway,oneway,lanes,geometry,service
4989,1145648639,1412149341,90,Linha do Douro,7665.742999999998,yes,"[221123232, 98906656, 88496965, 221123224, 88496943, 88496944, 127631286, 127350680]",,,yes,rail,False,,"LINESTRING (-7.689107 41.1510627, -7.6894159 41.1505093, -7.6906712 41.1479792, -7.6916486 41.1462263, -7.6919166 41.1458243, -7.6921786 41.1455212, -7.6925225 41.1451848, -7.6932837 41.1446482, -7.694749 41.1437197, -7.6956754 41.1430973, -7.6959324 41.1429505, -7.696395 41.1427483, -7.6969309 41.1425653, -7.6976341 41.1424605, -7.6981884 41.1424457, -7.6989911 41.1425391, -7.6997837 41.1426818, -7.7030891 41.1432705, -7.7037872 41.1434589, -7.7043235 41.143639, -7.7057366 41.1441831, -7.7061911 41.1443363, -7.7066176 41.1444385, -7.7071034 41.1445177, -7.7075628 41.1445535, -7.7085102 41.1445663, -7.7091674 41.1445875, -7.7096516 41.1446491, -7.710623 41.1448487, -7.7112635 41.1449449, -7.715494 41.1453972, -7.7158088 41.1454294, -7.7162855 41.1454743, -7.7169478 41.1454963, -7.719034 41.1454381, -7.7202485 41.145403, -7.7212028 41.1453981, -7.7237802 41.1455533, -7.7272967 41.1457707, -7.729821 41.1460746, -7.7304791 41.1462182, -7.7319123 41.1466591, -7.7326421 41.1468837, -7.7336021 41.1470811, -7.7360014 41.1474855, -7.7366752 41.1476442, -7.7392919 41.1482985, -7.7415123 41.1484384, -7.7426946 41.1483947, -7.7431965 41.1484097, -7.7436091 41.1484271, -7.7439175 41.1484588, -7.7443833 41.1485418, -7.7449041 41.1486641, -7.7452836 41.1487813, -7.7458746 41.1490232, -7.7491316 41.1505589, -7.7497373 41.1507992, -7.7503889 41.1510107, -7.7509779 41.1511476, -7.7521169 41.1513878, -7.7534402 41.1517846, -7.7582632 41.1532419, -7.7593803 41.1535121, -7.7605129 41.1536813, -7.7636313 41.1541049, -7.7644692 41.1542517, -7.7658737 41.1545673, -7.7680956 41.1551055, -7.7686847 41.1552116, -7.7692401 41.1552753, -7.7696998 41.1552842, -7.7699501 41.1552773, -7.7706446 41.1552589, -7.7713958 41.155258)",
4990,1145648691,1409794527,,,115.083,,127350678,,,,rail,False,,"LINESTRING (-7.6869748 41.1532749, -7.687521 41.1528062, -7.687818 41.1525373, -7.6878704 41.1524899)",siding
4991,1404638589,1404638640,,,96.709,,126799014,,,,rail,False,,,siding
4992,1404638598,1404638641,90,Linha do Douro,86.198,,127205104,,,,rail,False,,,
4993,1404638598,1408513907,"['110', '90']","['Linha do Douro', 'Túnel da Rapa']",12687.523000000003,yes,"[127350656, 88507554, 88507531, 127350669, 88507566, 88507567, 127205104, 126798961, 126799025, 88508977, 88507572, 88507578, 88508989]",,,yes,rail,False,,"LINESTRING (-7.4165505 41.2063063, -7.4158409 41.2060869, -7.4141166 41.2055378, -7.4133971 41.2052615, -7.4128801 41.2050442, -7.4116533 41.2043486, -7.4108274 41.2038568, -7.4101833 41.2035094, -7.4095996 41.2032364, -7.4078482 41.2024587, -7.407314 41.2022294, -7.4065345 41.2020102, -7.4056662 41.2018051, -7.4051154 41.2016204, -7.4045994 41.2013978, -7.4040166 41.2010705, -7.4036212 41.2008426, -7.4032073 41.200604, -7.402726 41.2003904, -7.4021809 41.2002216, -7.4003685 41.1997482, -7.3983842 41.199085, -7.3978156 41.1989375, -7.3949623 41.1983202, -7.3945893 41.1981949, -7.3938287 41.1978997, -7.3928981 41.1975478, -7.3922108 41.1972067, -7.3901514 41.1958747, -7.3893427 41.1951527, -7.3886893 41.1943974, -7.3881832 41.1936232, -7.3877903 41.1928851, -7.3875507 41.1922233, -7.3872746 41.1905955, -7.3857566 41.1857389, -7.3856139 41.1854502, -7.3854553 41.1852176, -7.3849096 41.1845917, -7.3844632 41.1841637, -7.3840282 41.1836343, -7.3834125 41.1826987, -7.3828476 41.181206, -7.3821711 41.1800379, -7.3816786 41.1790016, -7.3813996 41.1786201, -7.3809727 41.1782108, -7.3804965 41.1779077, -7.3783202 41.1768242, -7.3779817 41.1766288, -7.377785 41.1764778, -7.3770855 41.1759704, -7.3763847 41.1755236, -7.3745864 41.174729, -7.3739283 41.1743072, -7.3731807 41.1736413, -7.3720751 41.1720056, -7.3718182 41.1714168, -7.3712526 41.1685775, -7.3712337 41.1679395, -7.3713619 41.1674023, -7.3729064 41.1635519, -7.3730208 41.1630358, -7.3730391 41.1626196, -7.372989 41.1621528, -7.3728881 41.1617699, -7.3723406 41.1609629, -7.3714512 41.160341, -7.3697032 41.1597819, -7.3665956 41.1591778, -7.3646747 41.1587714, -7.3622609 41.1582713, -7.3616399 41.1580385, -7.3612061 41.1577843, -7.3608521 41.1574719, -7.360532 41.1570617, -7.3599348 41.1555642, -7.359729 41.1552303, -7.3591754 41.1544423, -7.3588454 41.1536779, -7.3586699 41.1528853, -7.358261 41.1509578, -7.358042 41.1503147, -7.357762 41.1496995, -7.3573146 41.1491007, -7.3568511 41.1486448, -7.3564847 41.1483642, -7.3560411 41.1481363, -7.355547 41.1479741, -7.3542563 41.1476596, -7.3534389 41.1475473, -7.352525 41.1474712, -7.3519025 41.1473633, -7.3510416 41.1470067, -7.3501708 41.1466132, -7.34929 41.1463817, -7.3488176 41.1463092, -7.3481669 41.1462811, -7.346831 41.146293, -7.3464148 41.1462617, -7.3458692 41.1461977, -7.3451627 41.1460265, -7.342942 41.1453888, -7.3410116 41.1450117, -7.3396579 41.1448602, -7.336421 41.1446944, -7.332696 41.1445178, -7.3319094 41.1444997, -7.3314961 41.1445237, -7.3310439 41.1445829, -7.3305175 41.1447129, -7.3286084 41.1453891, -7.3280148 41.1455535, -7.3273363 41.1456154, -7.3266849 41.1455787, -7.3261901 41.1454698, -7.3257182 41.1452947, -7.32513 41.1449583, -7.3246424 41.1444537, -7.3240671 41.1435445, -7.3236587 41.1431141, -7.3232452 41.1428217, -7.3227667 41.1425486, -7.3221347 41.1423214, -7.3208529 41.1420047, -7.3201845 41.1419172, -7.3195454 41.1419135, -7.3189829 41.1419845, -7.3185145 41.1420833, -7.3180699 41.1422479, -7.3171476 41.1426444)",
4994,1404638640,1404638647,,,65.957,,126799014,,,,rail,False,,,siding
4995,1404638640,1638050765,,,49.025,,150949527,,,,rail,False,,,siding
4996,1404638641,1404638647,,,43.427,,674402655,,,,rail,False,,,siding
4997,1404638641,1404638924,90,Linha do Douro,460.314,,"[127205104, 88508978]",,,,rail,False,,"LINESTRING (-7.4175168 41.2065754, -7.418878 41.2069937, -7.4210124 41.2076471, -7.422598 41.2081635)",
4998,1404638647,1404638657,,,32.767,,674402655,,,,rail,False,,,siding
4999,1404638657,1404638730,,,118.517,,126798977,,,,rail,False,,"LINESTRING (-7.4183263 41.2068888, -7.4188006 41.2070711, -7.4196251 41.2073112)",siding
5000,1404638657,1404638899,,,333.359,,674402655,,,,rail,False,,"LINESTRING (-7.4183263 41.2068888, -7.4195091 41.2072436, -7.4210368 41.207729, -7.4220216 41.2080099)",siding
5001,1404638837,1404638899,,,141.727,,126798974,,,,rail,False,,"LINESTRING (-7.420406 41.2076264, -7.421588 41.2079125, -7.4220216 41.2080099)",siding
5002,1404638899,1404638924,,,51.154,,674402655,,,,rail,False,,,siding
5003,1408515880,1408515891,,,130.195,,127205165,,,,rail,False,,"LINESTRING (-7.5434284 41.1898415, -7.5436857 41.1898921, -7.5440403 41.1899619, -7.5442239 41.1900016, -7.5443155 41.1900214, -7.5449084 41.1901969)",siding
5004,1409903642,1409903680,,,317.305,,440374514,,,,rail,False,,"LINESTRING (-7.5393773 41.1885036, -7.5401849 41.1888534, -7.540873 41.1890876, -7.5415249 41.1892897, -7.5420195 41.1894369, -7.5428176 41.1896937)",siding
5005,1409903680,1409903686,,,40.948,,440374514,,,,rail,False,,,siding
5006,1409903680,1409903711,,,112.44,,127350672,,,,rail,False,,"LINESTRING (-7.5428176 41.1896937, -7.5432349 41.1898652, -7.5440391 41.1901115)",siding
5007,1412149341,1412149363,,,96.80799999999999,,"[127631312, 127631268]",,,,rail,False,,"LINESTRING (-7.7713958 41.155258, -7.7710076 41.1553185, -7.770248 41.1553337)",
5008,1412149651,1412149658,90,Linha do Douro,25.336,,127631251,,,,rail,False,,,
5009,1412149651,1412149725,,,88.369,,127631248,,,,rail,False,,"LINESTRING (-7.7797006 41.1565833, -7.7803275 41.1569252, -7.7805577 41.1570471)",siding
5010,1412149658,1412149703,,,54.518,,127631361,,,,rail,False,,"LINESTRING (-7.7799665 41.1566921, -7.7803619 41.1569055, -7.7804983 41.156975)",siding
5011,1412149703,1412149757,,,32.237,,127631361,,,,rail,False,,,siding
5012,1412149703,1412150066,,,224.397,,127631340,,,,rail,False,,"LINESTRING (-7.7804983 41.156975, -7.7809536 41.157174, -7.7826994 41.1581238)",siding
5013,1412149708,1412149996,,,237.02700000000002,,127631355,,,,rail,False,,"LINESTRING (-7.7807767 41.1569866, -7.7814069 41.1570756, -7.7817701 41.1571532, -7.7821688 41.1572702, -7.7825152 41.1574267, -7.7830304 41.1577332, -7.783267 41.1578998)",siding
5014,1412149718,1412149745,,,27.926,,127631369,,,,rail,False,,,siding
5015,1412149725,1412149757,,,23.673,,127631241,,,,rail,False,,,siding
5016,1412149725,1412149877,,,76.69,,127631248,,,,rail,False,,,siding
5017,1412149745,1412149763,,,24.845,,127631369,,,,rail,False,,,siding
5018,1412149757,1412149796,,,22.87,,127631361,,,,rail,False,,,siding
5019,1412149757,1412150044,,,167.387,,127631241,,,,rail,False,,"LINESTRING (-7.7808051 41.1571502, -7.7811176 41.1572926, -7.7815654 41.1575357, -7.7824207 41.1580347)",siding
5020,1412149763,1412150099,,,208.782,,127631357,,,,rail,False,,"LINESTRING (-7.7813564 41.1571555, -7.7815877 41.1572257, -7.7818411 41.1573147, -7.7821012 41.1574267, -7.7824121 41.1575869, -7.7828784 41.1578566, -7.7833903 41.1582166)",siding
5021,1412149785,1412149855,90,,33.53,,87601107,,,,rail,False,,,siding
5022,1412149796,1412149854,,,20.654,,127631361,,,,rail,False,,,siding
5023,1412149796,1412150122,,,195.01299999999998,,127631293,,,,rail,False,,"LINESTRING (-7.7810207 41.1572765, -7.7815482 41.1575537, -7.782864 41.1583475)",siding
5024,1412149854,1412150129,,,174.296,,127631314,,,,rail,False,,"LINESTRING (-7.7812016 41.1574028, -7.7815284 41.1575715, -7.7828368 41.1583717)",siding
5025,1412149854,1412150147,,,174.36200000000002,,127631361,,,,rail,False,,"LINESTRING (-7.7812016 41.1574028, -7.7818046 41.1577789, -7.7828013 41.1584069)",siding
5026,1412149877,1412150010,,,69.369,,127631248,,,,rail,False,,"LINESTRING (-7.7812692 41.1574815, -7.7815448 41.1577006, -7.7818527 41.1579242)",siding
5027,1412149877,1412150152,,,164.594,,127631309,,,,rail,False,,"LINESTRING (-7.7812692 41.1574815, -7.7816519 41.1577197, -7.782776 41.1584323)",siding
5028,1412150010,1412150581,,,349.077,,127631248,,,,rail,False,,"LINESTRING (-7.7818527 41.1579242, -7.7829558 41.1587579, -7.7833385 41.1591116, -7.7837028 41.1594038, -7.7839536 41.1595349, -7.7844993 41.1597104, -7.7849916 41.1599263)",siding
5029,1412150010,1412150358,,,185.78300000000002,,127631336,,,,rail,False,,"LINESTRING (-7.7818527 41.1579242, -7.782447 41.1583137, -7.7829791 41.1587284, -7.7834083 41.1591112)",siding
5030,1412150044,1412150066,,,25.349,,127631274,,,,rail,False,,,siding
5031,1412150044,1412150372,,,185.228,,127631241,,,,rail,False,,"LINESTRING (-7.7824207 41.1580347, -7.7826932 41.1581937, -7.7830515 41.1583639, -7.7840657 41.1591379)",siding
5032,1412150066,1412150113,,,31.037,,127631340,,,,rail,False,,,siding
5033,1412150372,1412150554,,,117.215,,127631241,,,,rail,False,,"LINESTRING (-7.7840657 41.1591379, -7.7849457 41.1597926, -7.7850388 41.1598933)",siding
5034,1412150372,1412150570,,,118.219,,"[127631320, 127631283]",,,,rail,False,,"LINESTRING (-7.7840657 41.1591379, -7.7842356 41.1593786, -7.7844594 41.1595372, -7.7850149 41.1599084)",siding
5035,1412150636,1412150736,,,90.214,,127631304,,,,rail,False,,"LINESTRING (-7.7852104 41.1600255, -7.7855198 41.1601676, -7.7861057 41.1604764)",siding
5036,1412150736,1412151756,90,Linha do Douro,1209.8549999999998,yes,"[98935716, 98935696, 127631253, 848006646, 848006647]",,,yes,rail,False,,"LINESTRING (-7.7861057 41.1604764, -7.7866124 41.1608318, -7.7896204 41.1629071, -7.7925566 41.1649436, -7.7928788 41.1651472, -7.7930122 41.1652314, -7.7932112 41.1653265, -7.7934045 41.1654137, -7.793595 41.1654888, -7.7938608 41.1655733, -7.7941708 41.1656564, -7.7950447 41.1658844, -7.7956615 41.1660473, -7.7959996 41.1661435, -7.7962674 41.1662112, -7.796534 41.166269, -7.7967435 41.1663071, -7.7969832 41.1663389, -7.7974547 41.1663837, -7.7978199 41.1663904)",
5037,1412151601,1412151625,90,,50.505,,127631243,,,,rail,False,,"LINESTRING (-7.8016638 41.1654677, -7.8012901 41.165687, -7.801186 41.165745)",siding
5038,1412151625,1412151693,90,,88.864,,127631243,,,,rail,False,,"LINESTRING (-7.801186 41.165745, -7.8008221 41.1659477, -7.8003068 41.1661919)",siding
5039,1412151625,1412151865,,,252.038,,127631362,,,,rail,False,,"LINESTRING (-7.801186 41.165745, -7.8007951 41.1659172, -7.800496 41.1660279, -7.800175 41.1661207, -7.7995179 41.1662962, -7.7990262 41.1663992, -7.7986309 41.1664488, -7.7983584 41.1664494)",siding
5040,1412151693,1412151972,90,,226.098,,127631243,,,,rail,False,,"LINESTRING (-7.8003068 41.1661919, -7.7998862 41.1663954, -7.7996564 41.1664857, -7.7993726 41.1665735, -7.7991394 41.1666192, -7.7987171 41.1666752, -7.7977602 41.1667705)",siding
5041,1412151693,1412151974,90,,229.086,,127631348,,,,rail,False,,"LINESTRING (-7.8003068 41.1661919, -7.7999047 41.1664336, -7.7995736 41.1665747, -7.7992239 41.166665, -7.7977659 41.1668176)",siding
5042,1412151865,1412151915,90,,35.059,,127631364,,,,rail,False,,,siding
5043,255320444,2290900411,120,Linha da Beira Alta,430.328,,"[219961859, 219961811]",,,,rail,False,,"LINESTRING (-7.5249261 40.6117915, -7.5252449 40.6116164, -7.5255539 40.6114211, -7.5270586 40.6103297, -7.5278858 40.6097123, -7.5282837 40.6094417, -7.5287082 40.6092047)",
5044,255320444,301124923,120,Linha da Beira Alta,4537.495000000001,,"[94797272, 27428270, 693050871]",,,yes,rail,False,,"LINESTRING (-7.5249261 40.6117915, -7.5244461 40.6120104, -7.5239781 40.6121824, -7.5234947 40.6123169, -7.5227997 40.612455, -7.5210697 40.6127236, -7.5209195 40.6127506, -7.5200153 40.6129011, -7.5194365 40.61306, -7.5188646 40.6132563, -7.5183372 40.6135145, -7.5177707 40.6138662, -7.5172801 40.6142407, -7.5164837 40.6149242, -7.5160873 40.6152109, -7.5157564 40.6154228, -7.5152627 40.6156799, -7.5147263 40.6158983, -7.5141619 40.6160785, -7.5135677 40.6162137, -7.5128711 40.6163093, -7.5121693 40.6163431, -7.5099897 40.6163165, -7.5092636 40.616332, -7.5085501 40.6164039, -7.5076682 40.6165612, -7.5031508 40.6175683, -7.5025935 40.6177262, -7.5020487 40.6179178, -7.5001848 40.6186809, -7.4995867 40.6189037, -7.4989626 40.6190892, -7.4982818 40.6192328, -7.4976483 40.6193119, -7.4970162 40.6193378, -7.4943613 40.6192937, -7.4937575 40.6193207, -7.4931662 40.6194016, -7.4926128 40.6195529, -7.4921302 40.6197457, -7.4916825 40.6199776, -7.4905177 40.6207729, -7.4900679 40.6210396, -7.4895732 40.6212657, -7.4890267 40.6214325, -7.488465 40.6215373, -7.4879093 40.6215701, -7.4873498 40.6215518, -7.4857059 40.6213752, -7.4849813 40.6213485, -7.4842498 40.6214003, -7.4836494 40.6215122, -7.4830566 40.6216931, -7.4825427 40.6219159, -7.4819129 40.6222824, -7.4793644 40.6241192, -7.4788887 40.6244989, -7.4785018 40.6248937, -7.4781562 40.6253412, -7.4779116 40.625753, -7.4775667 40.6264377)",
5045,255320444,2290900462,,,76.50800000000001,,693050872,,,,rail,False,,"LINESTRING (-7.5249261 40.6117915, -7.525214 40.6115981, -7.5256046 40.6113353)",siding
5046,255325757,2290899670,,,42.365,,219961827,,,,rail,False,,,siding
5047,255325757,301132721,120,Linha da Beira Alta,469.21999999999997,,"[693056675, 219961741]",,,,rail,False,,"LINESTRING (-7.6030205 40.5727612, -7.6023388 40.5732094, -7.6020759 40.5733823, -7.5988201 40.575523)",
5048,255325757,255325915,120,Linha da Beira Alta,10116.215999999997,yes,"[219961720, 219961786, 219961800, 219961767]",,,,rail,False,,"LINESTRING (-7.6030205 40.5727612, -7.6035687 40.572399, -7.6040077 40.5721412, -7.6047285 40.5718204, -7.6053909 40.5716181, -7.606042 40.57148, -7.606835 40.5713876, -7.6090433 40.5712667, -7.6098836 40.5711589, -7.6106536 40.5709969, -7.6127121 40.5705194, -7.6134253 40.5704341, -7.6141778 40.5704693, -7.614801 40.5705799, -7.6188325 40.5719002, -7.6196248 40.5720968, -7.6203001 40.5722016, -7.6209674 40.5722348, -7.6217029 40.572204, -7.622429 40.5721072, -7.6308849 40.5708044, -7.6316296 40.5707457, -7.6323852 40.5707642, -7.6331951 40.5708674, -7.6338551 40.5710252, -7.6347282 40.5713384, -7.6361414 40.5721878, -7.6373061 40.5732748, -7.6379048 40.5737486, -7.6387034 40.5741374, -7.6394336 40.5743438, -7.6401497 40.5744267, -7.6409886 40.5744121, -7.6417774 40.5742641, -7.6466172 40.572926, -7.6473659 40.5728098, -7.6479747 40.5727915, -7.6485201 40.5728373, -7.6490726 40.5729294, -7.6495609 40.5730632, -7.657687 40.5752905, -7.6583132 40.5754184, -7.6589975 40.5754718, -7.6596491 40.5754346, -7.6603132 40.575309, -7.6609411 40.5750999, -7.6615042 40.5748261, -7.6620026 40.5744742, -7.662378 40.5741353, -7.6626594 40.5737868, -7.662891 40.5733911, -7.6634311 40.571983, -7.6637261 40.5714767, -7.6641528 40.5709968, -7.6646038 40.5706493, -7.665155 40.5703411, -7.6658182 40.5700911, -7.6665323 40.5699274, -7.67499 40.5689182, -7.6760154 40.5687419, -7.6771125 40.5684599, -7.6781533 40.5681062, -7.6812738 40.5667609, -7.6819774 40.5665195, -7.6827776 40.5663741, -7.6836174 40.5663731, -7.6843001 40.5664675, -7.6911688 40.5679349, -7.6918352 40.5680308, -7.6925077 40.5680708, -7.6932774 40.5680382, -7.6941046 40.5679266, -7.7078823 40.5658202, -7.7086223 40.5657382, -7.7095278 40.5657268, -7.7103936 40.5658263, -7.7135619 40.566533)",
5049,255325915,255326473,120,Linha da Beira Alta,595.8749999999999,,"[219961986, 691487956, 219961933, 219961982]",,,yes,rail,False,,"LINESTRING (-7.7135619 40.566533, -7.7141605 40.5666357, -7.7155203 40.5669545, -7.7159649 40.5670431, -7.7163816 40.5671146, -7.7167685 40.5671453, -7.7171689 40.5671521, -7.7173247 40.5671489, -7.7176242 40.5671214, -7.7179933 40.5670709, -7.7183881 40.5669863, -7.7187931 40.5668709, -7.7191593 40.5667443, -7.7196917 40.5665193, -7.720285 40.5663097)",siding
5050,255326473,1464057534,120,Linha da Beira Alta,4604.430000000001,yes,"[219961825, 219961732, 115480296, 219961749, 115478998, 115478999, 115479000, 115481273, 115479003]",,,yes,rail,False,,"LINESTRING (-7.720285 40.5663097, -7.7235005 40.5648976, -7.7241162 40.5647175, -7.7247298 40.564618, -7.7252454 40.5645904, -7.7258607 40.5646216, -7.7264681 40.5647254, -7.7270803 40.5649088, -7.7276156 40.5651512, -7.7280824 40.5654387, -7.7285029 40.5657904, -7.7287932 40.5661045, -7.7291059 40.5665993, -7.7293064 40.5670889, -7.7294132 40.5675457, -7.7298452 40.570623, -7.7299795 40.5712352, -7.7300295 40.5713967, -7.7300869 40.5715607, -7.7301306 40.5716749, -7.7303416 40.5721424, -7.7306378 40.5726186, -7.7310816 40.5731696, -7.7314552 40.5735404, -7.7315474 40.5736261, -7.7319794 40.5739773, -7.7323198 40.5742095, -7.7329152 40.5745592, -7.7335345 40.5748505, -7.7341296 40.5750764, -7.734588 40.5752162, -7.7352957 40.57537, -7.7357613 40.5754353, -7.7362151 40.5754782, -7.7367219 40.5755002, -7.739177 40.5755451, -7.7418901 40.5755736, -7.7425725 40.575597, -7.7432448 40.5756719, -7.7437335 40.5757875, -7.7442311 40.5759664, -7.7447398 40.5762173, -7.7452396 40.5765591, -7.7455745 40.5768825, -7.7458785 40.5772808, -7.7461353 40.5777634, -7.746589 40.5789167, -7.7468077 40.5793449, -7.7470748 40.5797337, -7.7474699 40.5802011, -7.753325 40.5854833, -7.7545575 40.5865293, -7.7551616 40.5869104, -7.7556882 40.5871502, -7.7562365 40.5873158, -7.7563711 40.5873363, -7.7566712 40.5873821, -7.7569946 40.5874216, -7.7572516 40.5874397, -7.7574776 40.5874404)",
5051,255326494,255326496,120,Linha da Beira Alta,495.318,,219961845,,,,rail,False,,"LINESTRING (-7.7625829 40.5854094, -7.7629745 40.585196, -7.7633962 40.5849661, -7.7642729 40.5844787, -7.764938 40.5841264, -7.7657107 40.5837185, -7.7661688 40.5834762, -7.7667146 40.5831792, -7.7673615 40.5828267)",
5052,255326494,1464057534,120,Linha da Beira Alta,496.136,,"[219961842, 219961845]",,,,rail,False,,"LINESTRING (-7.7625829 40.5854094, -7.7622887 40.5855574, -7.7618642 40.5857779, -7.7613882 40.5860334, -7.7609359 40.5862741, -7.7602535 40.5866477, -7.7597456 40.586911, -7.7595907 40.5869925, -7.7594922 40.587041, -7.7593888 40.5870851, -7.7592841 40.5871294, -7.7591593 40.5871744, -7.7590258 40.5872233, -7.7588977 40.5872615, -7.7587385 40.587301, -7.7585709 40.5873412, -7.7583986 40.5873756, -7.7581623 40.5874081, -7.7579527 40.5874272, -7.757708 40.5874415, -7.7574776 40.5874404)",
5053,255326494,2290900188,,,200.881,,219961960,,,,rail,False,,"LINESTRING (-7.7625829 40.5854094, -7.7623579 40.5855684, -7.7621678 40.5856784, -7.762012 40.5857719, -7.7616505 40.5859555, -7.7612686 40.5861749, -7.7606949 40.5865055)",yard
5054,255326496,301133384,120,Linha da Beira Alta,1872.4189999999999,,133053155,,,,rail,False,,"LINESTRING (-7.7673615 40.5828267, -7.7694315 40.5817043, -7.7699594 40.5814733, -7.770501 40.581274, -7.7711042 40.5811231, -7.7717693 40.5810139, -7.7724392 40.5809698, -7.7731555 40.5809953, -7.7739306 40.5810886, -7.7755552 40.5814387, -7.7783724 40.5820047, -7.7791231 40.5821482, -7.7800601 40.5822724, -7.7806354 40.5823038, -7.7815115 40.5823024, -7.7822397 40.5822665, -7.7885854 40.581543)",
